id,title,description,link,image_link,additional_image_link,availability,price,sale_price,sale_price_effective_date,google_product_category,brand,MPN,condition,age_group,color,gender,material,size,store_code
001-165-01692,Silver/white Necklace Gemstone Set With Onyx,Black Onyx All Silver Stations.001 165 01692 Sn10819 Silver White Silver  tacori Gemstone  necklace,https://www.ltdenny.com/shop/001-165-01692,https://s4.v360.in/images/company/308/imaged/001-165-01692/bA41.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01692/bA43.jpg,out of stock,550,,,196,Tacori,SN10819,new,adult,White,female,Silver,3,515
001-150-01187,18kwg/white Earring Diamond Set With Diamond,"For 1ct Ctr Four Petal Design.001 150 01187 Ej5032 18kwg White Gold  spark Creations, Inc. Diamond  earring",https://www.ltdenny.com/shop/001-150-01187,https://s4.v360.in/images/company/308/imaged/001-150-01187/bA85.jpg,https://s4.v360.in/images/company/308/imaged/001-150-01187/bA87.jpg,in stock,2550,,,194,LTDenny,EJ5032,new,adult,White,female,18KWG,,515
001-165-01703,"18kyg/yellow Necklace Gemstone Set With Sapphire,diamond",18kyg Floral Style Pendant With Yellow Sapphires And Rbc Center.001 165 01703 Pre17 18kyg Yellow Gold  ltdenny Gemstone  necklace,https://www.ltdenny.com/shop/001-165-01703,https://s4.v360.in/images/company/308/imaged/001-165-01703/bA25.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01703/bA27.jpg,in stock,3350,,,196,LTDenny,PRE17,new,adult,Yellow,female,18KYG,0.8,515
001-115-01369,Platinum/white Lady's Band Eternity Set With Diamond,2.3mm Band .48ct Ttw.001 115 01369 Wrs080 Platinum White Platinum  a. Jaffe Eternity  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01369,https://s4.v360.in/images/company/308/imaged/001-115-01369/bA82.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01369/bA84.jpg,in stock,3710,,,200,LTDenny,WRS080,new,adult,White,female,platinum,7,515
001-150-01203,"18kwg/white Earring Gemstone Set With Diamond,tsavorite Garnet",".21cttw Tsavorite & Dia Earrings.001 150 01203 8we701(b)d,d,ts 18kwg White Gold  beverleyk Gemstone  earring",https://www.ltdenny.com/shop/001-150-01203,https://s4.v360.in/images/company/308/imaged/001-150-01203/bA54.jpg,https://s4.v360.in/images/company/308/imaged/001-150-01203/bA56.jpg,in stock,1990,,,194,BeverleyK,"8WE701(B)D,D,TS",new,adult,White,female,18KWG,,515
001-165-01763,18kwg/white Necklace Diamond,"Neckpiece, 18 Karat White Gold, Cable Chain Measuring 1.3mm. In Diameter And 18 Inches Long And Fastening With A Lobster Clasp.  the Chain Is Centered With Double Rings, One Is Bead Set With 16 Round Brilliant Cut Diamonds, Approximately .05 Carat Toatl W.001 165 01763 Double Rings 18kwg White Gold  ltdenny Diamond  necklace Rin ",https://www.ltdenny.com/shop/001-165-01763,https://s4.v360.in/images/company/308/imaged/001-165-01763/bA41.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01763/bA43.jpg,in stock,1175,,,196,LTDenny,double rings,new,adult,White,female,18KWG,1.1,515
001-115-01384,Platinum/white Lady's Band Eternity Set With Diamond,33rbc=.53ct Ttw Eternity.001 115 01384 Pr196 Platinum White Platinum  beverleyk Eternity  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01384,https://s4.v360.in/images/company/308/imaged/001-115-01384/bA49.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01384/bA51.jpg,in stock,3250,,,200,BeverleyK,PR196,new,adult,White,female,platinum,7,515
001-150-01214,"18kwg/white Earring Diamond Set With Quartz,diamond",4.00cttw Lemon Quartz Earrings.001 150 01214 E4390lq 18kwg White Gold  doves Diamond  earring Dov ,https://www.ltdenny.com/shop/001-150-01214,https://s4.v360.in/images/company/308/imaged/001-150-01214/bA65.jpg,https://s4.v360.in/images/company/308/imaged/001-150-01214/bA67.jpg,in stock,2500,,,194,Doves,E4390LQ,new,adult,White,female,18KWG,,515
001-165-01781,18kwg/white Necklace Diamond Set With Diamond,"Lady's 18kwg Necklace With One 0.51ct Oval F Si2 Diamond
cttw: 0.37.001 165 01781 Fm34984zqde W 18kwg White Gold  mk Diamonds Diamond  necklace Diamon ",https://www.ltdenny.com/shop/001-165-01781,https://s4.v360.in/images/company/308/imaged/001-165-01781/bA41.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01781/bA43.jpg,in stock,3510,,,196,LTDenny,FM34984ZQDE-W,new,adult,White,female,18KWG,0.8,515
001-115-01469,Platinum/white Lady's Band Eternity Set With Diamond,.63 .68 Ct  tray 8 A.001 115 01469 Ladiesbandltd Platinum White Platinum  ltdenny Eternity  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01469,https://s4.v360.in/images/company/308/imaged/001-115-01469/bA5.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01469/bA7.jpg,in stock,3600,,,200,LTDenny,LadiesBandLTD,new,adult,White,female,platinum,5.75,515
001-165-01813,Platinum/white Necklace Metal,1.3mm Cable Chain.001 165 01813 Ptcbl1318 Platinum White Platinum  herco Metal  necklace,https://www.ltdenny.com/shop/001-165-01813,https://s4.v360.in/images/company/308/imaged/001-165-01813/bA32.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01813/bA34.jpg,out of stock,350,,,196,LTDenny,PTCBL1318,new,adult,White,female,platinum,1.3,515
001-150-01224,Silver/white Earring Gemstone Set With Quartz,Smokey Quartz Single Briolette.001 150 01224 Se133y17 Silver White Silver  tacori Gemstone  earring,https://www.ltdenny.com/shop/001-150-01224,https://s4.v360.in/images/company/308/imaged/001-150-01224/bA1.jpg,https://s4.v360.in/images/company/308/imaged/001-150-01224/bA3.jpg,in stock,660,,,194,Tacori,SE133Y17,new,adult,White,female,Silver,,515
001-150-01232,Silver/white Earring Gemstone Set With Blue Topaz,Londom Blue 10mm. Hoop.001 150 01232 Se14233 Silver White Silver  tacori Gemstone  earring,https://www.ltdenny.com/shop/001-150-01232,https://s4.v360.in/images/company/308/imaged/001-150-01232/bA30.jpg,https://s4.v360.in/images/company/308/imaged/001-150-01232/bA32.jpg,in stock,760,,,194,Tacori,SE14233,new,adult,White,female,Silver,,515
001-115-01524,Platinum/white Lady's Band Eternity Set With Diamond,2.5mm Eternity; Princess & Baguette.001 115 01524 Eb507 Platinum White Platinum  renaissance Eternity  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01524,https://s4.v360.in/images/company/308/imaged/001-115-01524/bA69.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01524/bA71.jpg,in stock,5200,,,200,LTDenny,EB507,new,adult,White,female,platinum,5.75,515
001-165-01838,18krg/rose Necklace Diamond Set With Diamond,Fmx Dias By The Yard 1.24ct Tw G H Vs1 2.001 165 01838 Fm36584 18r 18krg Rose Gold  mk Diamonds Diamond  necklace Diamon ,https://www.ltdenny.com/shop/001-165-01838,https://s4.v360.in/images/company/308/imaged/001-165-01838/bA29.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01838/bA31.jpg,out of stock,4345,,,196,LTDenny,FM36584-18R,new,adult,Rose,female,18KRG,0.7,515
001-150-01243,Silver/white Earring Gemstone Set With Blue Topaz,18k 3 Stone London Blue Topaz Hoop Earrings.001 150 01243 Se14533 Silver White Silver  tacori Gemstone  earring,https://www.ltdenny.com/shop/001-150-01243,https://s4.v360.in/images/company/308/imaged/001-150-01243/bA1.jpg,https://s4.v360.in/images/company/308/imaged/001-150-01243/bA3.jpg,out of stock,1100,,,194,Tacori,SE14533,new,adult,White,female,Silver,,515
001-115-01532,Platinum/white Lady's Band Eternity Set With Diamond,".11ct Eternity Band.001 115 01532 Pr314d,d Platinum White Platinum  beverleyk Eternity  lady's Band Ladys  lady ",https://www.ltdenny.com/shop/001-115-01532,https://s4.v360.in/images/company/308/imaged/001-115-01532/bA5.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01532/bA7.jpg,in stock,2485,,,200,BeverleyK,"PR314D,D",new,adult,White,female,platinum,6.5,515
001-165-01846,18kyg/yellow Necklace Metal,"18"" 18kyg 1.4mm Oval Link.001 165 01846 18fs14y18 18kyg Yellow Gold  herco Metal  necklace",https://www.ltdenny.com/shop/001-165-01846,https://s4.v360.in/images/company/308/imaged/001-165-01846/bA52.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01846/bA53.jpg,out of stock,275,,,196,LTDenny,18FS14Y18,new,adult,Yellow,female,18KYG,1.4,515
001-150-01436,"18kwg/white Earring Pearl Set With Diamond,pearl",5mm. Pave Set .88ct Ttw 10mm. Tahitian.001 150 01436 6810 18kwg White Gold  tasaki Usa Inc Pearl  earring,https://www.ltdenny.com/shop/001-150-01436,https://s4.v360.in/images/company/308/imaged/001-150-01436/bA5.jpg,https://s4.v360.in/images/company/308/imaged/001-150-01436/bA7.jpg,in stock,4635,,,194,LTDenny,6810,new,adult,White,female,18KWG,,515
001-115-01545,Platinum/white Lady's Band Eternity Set With Diamond,"Eternity Band With Princess And Round Diamonds.001 115 01545 Pr9069  d,d Platinum White Platinum  beverleyk Eternity  lady's Band Ladys  lady ",https://www.ltdenny.com/shop/001-115-01545,https://s4.v360.in/images/company/308/imaged/001-115-01545/bA89.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01545/bA91.jpg,in stock,3800,,,200,BeverleyK,"PR9069- D,D",new,adult,White,female,platinum,6,515
001-165-01853,18krg/rose Necklace Diamond Set With Diamond,Dias By Yard 16rbc=.769ct Tw 18krg.001 165 01853 Fnzy143 18krg Rose Gold  memoire Diamond  necklace,https://www.ltdenny.com/shop/001-165-01853,https://s4.v360.in/images/company/308/imaged/001-165-01853/bA6.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01853/bA8.jpg,in stock,2040,,,196,Memoire,FNZY143,new,adult,Rose,female,18KRG,0.7,515
001-150-01444,18kwg/white Earring Pearl Set With Pearl,12 13mm Southsea Pearl.001 150 01444 Pearl4 18kwg White Gold  y.k. Trading Pearl  earring,https://www.ltdenny.com/shop/001-150-01444,https://s4.v360.in/images/company/308/imaged/001-150-01444/bA53.jpg,https://s4.v360.in/images/company/308/imaged/001-150-01444/bA55.jpg,in stock,2800,,,194,LTDenny,Pearl4,new,adult,White,female,18KWG,,515
001-150-01455,18kwg/white Earring Pearl Set With Pearl,18k White Gold 11mm Fw Pearls.001 150 01455 03/02295 0 18kwg White Gold  breuning Inc. Pearl  earring,https://www.ltdenny.com/shop/001-150-01455,https://s4.v360.in/images/company/308/imaged/001-150-01455/bA21.jpg,https://s4.v360.in/images/company/308/imaged/001-150-01455/bA23.jpg,in stock,1150,,,194,LTDenny,03/02295-0,new,adult,White,female,18KWG,,515
001-165-01859,18kwg/white Necklace Diamond Set With Diamond,Dias By Yard 10rbc=.993ct Tw 18kwg.001 165 01859 Fnzy13932008w72000 18kwg White Gold  memoire Diamond  necklace,https://www.ltdenny.com/shop/001-165-01859,https://s4.v360.in/images/company/308/imaged/001-165-01859/bA10.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01859/bA12.jpg,in stock,3100,,,196,Memoire,FNZY13932008W72000,new,adult,White,female,18KWG,0.7,515
001-115-01554,Platinum/white Lady's Band Eternity Set With Diamond,.84 Cttw Eternity.001 115 01554 Pr10009dd Platinum White Platinum  beverleyk Eternity  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01554,https://s4.v360.in/images/company/308/imaged/001-115-01554/bA34.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01554/bA36.jpg,out of stock,5445,,,200,BeverleyK,PR10009DD,new,adult,White,female,platinum,6.5,515
001-165-01873,18krg/rose Necklace Diamond,"Lady's Rose 18krg Diamond Necklace Size 0.8 Length 16
cttw: 0.19
collection:: V Shape.001 165 01873 Customv 18krg Rose Gold  ltdenny Diamond  necklace",https://www.ltdenny.com/shop/001-165-01873,https://s4.v360.in/images/company/308/imaged/001-165-01873/bA10.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01873/bA12.jpg,in stock,1375,,,196,LTDenny,CustomV,new,adult,Rose,female,18KRG,0.8,515
001-150-01690,18krg/rose Earring Gemstone Set With Moonstone,.45ct 13mm Moonstone.001 150 01690 Se182p36 18krg Rose Gold  tacori Gemstone  earring,https://www.ltdenny.com/shop/001-150-01690,https://s4.v360.in/images/company/308/imaged/001-150-01690/bA21.jpg,https://s4.v360.in/images/company/308/imaged/001-150-01690/bA23.jpg,out of stock,4220,,,194,Tacori,SE182P36,new,adult,Rose,female,18KRG,,515
001-115-01836,Platinum/white Lady's Band Eternity Set With Diamond,Diamond Eternity Ring.001 115 01836 Pr9077dd Platinum White Platinum  beverleyk Eternity  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01836,https://s4.v360.in/images/company/308/imaged/001-115-01836/bA22.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01836/bA24.jpg,in stock,7235,,,200,BeverleyK,PR9077DD,new,adult,White,female,platinum,6.5,515
001-165-01880,18kyg/yellow Necklace Gemstone,Os Sunflower Charm With Colored Gems.001 165 01880 Jpea340os06 18kyg Yellow Gold  nafco Gems Gemstone  necklace Ge ,https://www.ltdenny.com/shop/001-165-01880,https://s4.v360.in/images/company/308/imaged/001-165-01880/bA53.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01880/bA55.jpg,in stock,1070,,,196,LTDenny,JPEA340OS06,new,adult,Yellow,female,18KYG,1,515
001-150-01725,Silver/white Earring Gemstone Set With Onyx,Sv 18k Black Onyx Earring.001 150 01725 Se17019 Silver White Silver  tacori Gemstone  earring,https://www.ltdenny.com/shop/001-150-01725,https://s4.v360.in/images/company/308/imaged/001-150-01725/bA10.jpg,https://s4.v360.in/images/company/308/imaged/001-150-01725/bA12.jpg,out of stock,550,,,194,Tacori,SE17019,new,adult,White,female,Silver,,515
001-115-01849,Platinum/white Lady's Band Eternity Set With Diamond,Pure Platinum 4 Prong Prong Band Vintage Collectin.001 115 01849 Ppfp1 1m*6.5 Platinum White Platinum  memoire Eternity  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01849,https://s4.v360.in/images/company/308/imaged/001-115-01849/bA100.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01849/bA101.jpg,in stock,6440,,,200,Memoire,PPFP1-1M*6.5,new,adult,White,female,platinum,5.25,515
001-165-01886,18krg/rose Necklace Diamond,.90cttw Diamond Flower Pendant.001 165 01886 P4372 18krg Rose Gold  doves Diamond  necklace Dov ,https://www.ltdenny.com/shop/001-165-01886,https://s4.v360.in/images/company/308/imaged/001-165-01886/bA41.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01886/bA43.jpg,in stock,3350,,,196,Doves,P4372,new,adult,Rose,female,18KRG,1,515
001-150-01981,Silver/18krg/white/rose Earring Gemstone Set With Amethyst,Rose Quartz.001 150 01981 Se105p13 Silver/18krg White/rose Gold  tacori Gemstone  earring,https://www.ltdenny.com/shop/001-150-01981,https://s4.v360.in/images/company/308/imaged/001-150-01981/bA14.jpg,https://s4.v360.in/images/company/308/imaged/001-150-01981/bA15.jpg,out of stock,490,,,194,Tacori,SE105P13,new,adult,White/Rose,female,Silver/18KRG,,515
001-115-01861,Platinum/white Lady's Band Eternity Set With Diamond,.50cttw Antique Diamond Band.001 115 01861 3944 Platinum White Platinum  whitehouse Brothers Eternity  lady's Band Brothe  ladys  lady ,https://www.ltdenny.com/shop/001-115-01861,https://s4.v360.in/images/company/308/imaged/001-115-01861/bA94.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01861/bA96.jpg,in stock,3750,,,200,LTDenny,3944,new,adult,White,female,platinum,5.75,515
001-165-01891,18kwg/white Necklace Metal,18 Karat White Gold Cable 16inch 1.3mm.001 165 01891 18cbl13w16 18kwg White Gold  herco Metal  necklace,https://www.ltdenny.com/shop/001-165-01891,https://s4.v360.in/images/company/308/imaged/001-165-01891/bA32.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01891/bA34.jpg,out of stock,225,,,196,LTDenny,18CBL13W16,new,adult,White,female,18KWG,1.3,515
001-150-01999,Silver/white Earring Metal,Medium Crescent Hoop Earring.001 150 01999 Se173y Silver White Silver  tacori Metal  earring,https://www.ltdenny.com/shop/001-150-01999,https://s4.v360.in/images/company/308/imaged/001-150-01999/bA1.jpg,https://s4.v360.in/images/company/308/imaged/001-150-01999/bA3.jpg,in stock,280,,,194,Tacori,SE173Y,new,adult,White,female,Silver,,515
001-115-01871,Platinum/white Lady's Band Eternity Set With Diamond,.27cttw Diamond Band.001 115 01871 Dr 03260xx Platinum White Platinum  octagon Jewellery Co. Eternity  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01871,https://s4.v360.in/images/company/308/imaged/001-115-01871/bA85.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01871/bA87.jpg,in stock,2500,,,200,LTDenny,DR-03260xx,new,adult,White,female,platinum,6,515
001-150-02008,Silver/white Earring Gemstone Set With Amethyst,Sv/18kt 7mm Rd Amethyst.001 150 02008 Se20901 Silver White Silver  tacori Gemstone  earring,https://www.ltdenny.com/shop/001-150-02008,https://s4.v360.in/images/company/308/imaged/001-150-02008/bA21.jpg,https://s4.v360.in/images/company/308/imaged/001-150-02008/bA23.jpg,out of stock,350,,,194,Tacori,SE20901,new,adult,White,female,Silver,,515
001-165-01899,"Silver/white Necklace Gemstone Set With Labradorite,diamond","Silver .02ct Diam Ov Ladradorite E/w 17"" Necklace.001 165 01899 Sn23346 Silver White Silver  tacori Gemstone  necklace",https://www.ltdenny.com/shop/001-165-01899,https://s4.v360.in/images/company/308/imaged/001-165-01899/bA29.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01899/bA31.jpg,in stock,490,,,196,Tacori,SN23346,new,adult,White,female,Silver,1.3,515
001-115-01877,Platinum/white Lady's Band Plain,3mm Comfort Fit Band.001 115 01877 Ir6 3mm Platinum White Platinum  stuller Plain  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-01877,https://s4.v360.in/images/company/308/imaged/001-115-01877/bA13.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01877/bA15.jpg,in stock,1100,,,200,LTDenny,IR6 3MM,new,adult,White,female,platinum,6,515
001-150-02020,Silver/white Earring Gemstone Set With Blue Topaz,Sv/18kt 10mm Rd Sky Blue Topaz Bezel Stud Earr.001 150 02020 Se21502 Silver White Silver  tacori Gemstone  earring,https://www.ltdenny.com/shop/001-150-02020,https://s4.v360.in/images/company/308/imaged/001-150-02020/bA5.jpg,https://s4.v360.in/images/company/308/imaged/001-150-02020/bA7.jpg,in stock,490,,,194,Tacori,SE21502,new,adult,White,female,Silver,,515
001-165-01905,Silver/white Necklace Gemstone Set With Amethyst,"Silver 5mm Rd Rose Amethyst 17"" Necklace.001 165 01905 Sn23613 Silver White Silver  tacori Gemstone  necklace",https://www.ltdenny.com/shop/001-165-01905,https://s4.v360.in/images/company/308/imaged/001-165-01905/bA10.jpg,https://s4.v360.in/images/company/308/imaged/001-165-01905/bA12.jpg,out of stock,250,,,196,Tacori,SN23613,new,adult,White,female,Silver,1.3,515
001-115-01885,Platinum/white Lady's Band Three Quarters Set With Diamond,Curved Wedding Band 12 Rbc.001 115 01885 Pr169 Band Platinum White Platinum  beverleyk Three Quarters  lady's Band Three Quarte  ladys  lady ,https://www.ltdenny.com/shop/001-115-01885,https://s4.v360.in/images/company/308/imaged/001-115-01885/bA10.jpg,https://s4.v360.in/images/company/308/imaged/001-115-01885/bA12.jpg,in stock,2800,,,200,BeverleyK,PR169 BAND,new,adult,White,female,platinum,6.25,515
001-150-02037,Silver/white Earring Diamond Set With Diamond,.40ct Domed Earring.001 150 02037 Se203 Silver White Silver  tacori Diamond  earring,https://www.ltdenny.com/shop/001-150-02037,https://s4.v360.in/images/company/308/imaged/001-150-02037/bA47.jpg,https://s4.v360.in/images/company/308/imaged/001-150-02037/bA49.jpg,in stock,1060,,,194,Tacori,SE203,new,adult,White,female,Silver,,515
